,Unnamed: 0,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,target,intensity
192,192,0.4803040769175156,0.2900394726864703,0.4494818964398471,0.4371613662803876,0.48379544897603,0.3112038475593233,0.0871898729223678,0.0066592581290737,0.2067795952885451,0.0054541322251724,0.0856807636343366,0.7017522563447468,0.0,0.0080434120770857,0.0787658277585773,0.080789623148982,0.1427013029666588,0.1263116186078877,0.1171193439198346,0.0999991033739314,0.0432816288293678,0.5303991091607593,0.6037211573377144,0.35492714044367,0.5031871251285934,0.0967076485048357,0.486701151445313,0.6097526471663157,0.3947652764430122,0.607870921762878,0.1602829527005824,0.3686135151739973,0.3295168621582702,0.3380866603836066,0.5490353224056677,0.2638344530070846,0.473615980301428,0.2692501518373844,0.5357892461496111,0.5057971018380055,0.3045538976854152,0.6819936388629109,0.6114552809444148,0.4453654734172976,0.5272364564260481,0.4960004895056016,0.3145034469603156,0.538645877173361,0.6144453965063466,0.2615492513485442,0.5526439751397825,0.4658969326969531,0.5356363532152346,0.5788572650150762,0.2788193573542463,0.7390531212193309,0.5219206158068577,0.5284101709251617,0.4173035426358313,0.0456363520438135,0.5306457151760964,0.3068766614206987,0.8443831518361462,0.395347301847453,0.5946327694291533,0.9170077323035296,0.0609762729558399,0.4356290112210262,0.6889281850008708,0.8493563155041615,0.4810678493646366,0.4823803542340286,0.4504831631202801,0.2812956200198749,0.2921422428819236,0.2297021675328006,0.726244065011633,0.2015890852214187,0.9486571947191056,0.8285672365186441,0.0333930791086789,0.5041526564220605,0.1858747474515873,0.2357723536585366,0.2902635183926226,0.2440064090914648,0.4970523016330886,0.4467935078954755,3,1
193,193,0.5841863927050158,0.208920640754846,0.5259615092978022,0.5817022307523109,0.6060789254863918,0.411377321842169,0.0702813370550443,0.0097722930577159,0.2153057148715389,0.0180032433951747,0.1230937586839768,0.6873601399543953,0.0087163543456957,0.0099621350977134,0.1279487179441259,0.1303973197382378,0.2356550739518293,0.1951927524137245,0.1801572915003196,0.1346275663458335,0.0848759271216787,0.5861516692414198,0.503525846903413,0.355943134537029,0.4001525104204388,0.0976146595237419,0.5053155155397747,0.6097096251000538,0.3382627258667408,0.6078752887452799,0.3828640237649873,0.3884373433296375,0.4248794442977317,0.290952611520642,0.4673021465798807,0.2649900025220412,0.4954930492341602,0.2693029651083273,0.3588564489880075,0.5077907119882529,0.4336706306541329,0.7129749316733083,0.5012191090570198,0.4112470033224487,0.4389348438853757,0.5684685593325804,0.4402575109780147,0.4198283255432806,0.6458025188199272,0.3098788403400051,0.5750784231487569,0.4486782713415046,0.5755539949121355,0.4779841688566558,0.2061359335301205,0.442340835483847,0.5560406568470362,0.4929313596752825,0.50864843242201,0.0454108768347589,0.3837805995923471,0.2765659617270517,0.8296795800746839,0.3972056604642026,0.6693202531724189,0.9140485862727824,0.1185248324426736,0.4771560157390924,0.5795080193697205,0.8495839068091696,0.3615734507966863,0.4826514869987264,0.4925181691028414,0.2796937039523784,0.214870489198604,0.2296620664060967,0.8019815735852669,0.1246704104136334,0.8808221237514803,0.7335429660275374,0.017289160206768,0.3981153185969033,0.0957085216292181,0.3871950975609755,0.4054054273192122,0.3416799681502806,0.4602593760070299,0.5223688739092944,3,1
194,194,0.4702035296385403,0.2007231380918039,0.4534282007958078,0.4692588722942944,0.4793356425622727,0.2935483365967052,0.1106347375457906,0.0918817836386318,0.2020608854397089,0.0080399958116718,0.1046448269584965,0.5294424473546789,0.0035970544176041,0.0158527028752417,0.1117430080089987,0.1141849197424572,0.1117868813614075,0.0967660945360012,0.1467433731270145,0.1438418758334398,0.0480836670645292,0.3792348742270622,0.5843364204603544,0.3550595167393254,0.547304877635453,0.0893107552332646,0.5388667099195825,0.6097044403280485,0.4085376086701365,0.6077984534952077,0.2310374308061501,0.514736818909584,0.3755448623972454,0.4887825390958304,0.5640932146343142,0.2634974239373145,0.478248062889505,0.2691850563134062,0.5221581328874406,0.5044581748590491,0.2243241288894618,0.6778949740250206,0.6449563923355072,0.3420928295543703,0.4325676860261993,0.569997665356849,0.3297506424993193,0.5396862281974818,0.4854673381590459,0.2680496267339258,0.5580351552534988,0.4602646712336796,0.5429337689070186,0.5847016327729122,0.5672909448108312,0.7348827524891672,0.5318971137017454,0.5166615050913062,0.4727312995085529,0.0456165102847538,0.4360566429016131,0.3336838223238598,0.7469794019140328,0.3959261941728408,0.5594895506189232,0.9183166772748592,0.0652775172051096,0.2694679665082991,0.6672260401205031,0.8492878979579369,0.4583748787877232,0.4824724714545663,0.5421609744101562,0.2794259957018266,0.2638883644488601,0.2296554475907068,0.6920500879567719,0.2423326664429619,0.8504634993967947,0.7096577386523362,0.0391291942666552,0.801959652920676,0.1858747474515873,0.2378048780487805,0.3236028283028556,0.2425413051195409,0.4607209712802943,0.4714797345522441,3,1
195,195,0.5336095264231565,0.1881140733358155,0.4870444361977122,0.5151515417714393,0.518554771409281,0.3067853436365356,0.1123547024413795,0.0744371177135651,0.3184738227163913,0.2151655323459326,0.1233780902732606,0.6441810678504237,0.0073663958088314,0.0076316328704003,0.1204004590424391,0.1227845813252088,0.181467937340564,0.1546404000324761,0.1412063079214665,0.136801691323779,0.0698619534602185,0.5276394729448138,0.5848490574685089,0.3550575876118297,0.5019672083697616,0.0961650459266998,0.4903820155893698,0.6097782433286303,0.3898171512919904,0.6078296134254392,0.1277290149557824,0.442742723387746,0.3611221020894803,0.4533355975224254,0.6222865146621689,0.2592565071557643,0.505875959791129,0.2692591894837204,0.5956496693059221,0.5030707940281502,0.2090796167858675,0.6377795432087104,0.7240564017458403,0.2948447387381396,0.3807761953338886,0.6054863607216723,0.3066487616529492,0.400841304488406,0.5296290270774768,0.2689697332964641,0.540796458133896,0.4797800839304281,0.5145624665355775,0.3705161212989479,0.3375540336846739,0.740942957370069,0.5117406788951822,0.5387400132498988,0.4306317955961634,0.0457951582621643,0.5183664709565925,0.3036018847043641,0.7968254103435073,0.3961084606361646,0.5592174206225802,0.917550869281866,0.1014490642934357,0.3898671514317871,0.675454919328625,0.8487309179155593,0.4113123160296285,0.482490807114913,0.4679838219671366,0.2809177255691293,0.2257960601534639,0.2297141286248085,0.7153158774700318,0.2107125031419033,0.8094305067623568,0.6152539666990688,0.0282445638507245,0.4211382609552737,0.2818725975428988,0.163109743902439,0.1940495564351111,0.1783697394284456,0.4707030368915326,0.5243239048815427,3,1
196,196,0.677378516145931,0.2206765382532801,0.6106514899790813,0.6225358634932417,0.7422407215712982,0.523895965773259,0.0760074862361474,0.0094261601188324,0.2142913434242031,0.0191447653820191,0.214554462580566,0.5597282142630166,0.0082206765308024,0.1124923578285242,0.1966375949851192,0.2004308590457557,0.2567848708236833,0.178894303224283,0.2263390405789592,0.1709359234478397,0.1595778685982319,0.5479964208883944,0.4108995208901079,0.3582664523060616,0.3154319423989438,0.0978215266932896,0.4173149707781102,0.6105638784846418,0.3358357875324158,0.607888199102447,0.2249050207920084,0.391639541393059,0.2829297152450732,0.2674160137455147,0.606184721665094,0.2632004957929755,0.4543529934751421,0.2696819255574346,0.346571137077839,0.5089034449947171,0.5798746265003141,0.5765885906592972,0.5208667708889602,0.5906840536429688,0.4207253354454718,0.5853826273706337,0.6433088793321529,0.485953883029417,0.6536252683025714,0.334394599461675,0.579802646185954,0.4513357350789682,0.7042453717990753,0.5447952465269319,0.4531036517055436,0.5587053007434061,0.5619890457433989,0.4940559764410659,0.5806868898313583,0.0448545123815029,0.3691778360566107,0.3246508010915819,0.7264578929773329,0.400220991846988,0.685696415796275,0.9131030496694904,0.2112721090031856,0.5080949562172496,0.4655004366739469,0.8509943789681456,0.3177324391331131,0.4826852620463047,0.3496934913040716,0.2732461398436143,0.2301404359142609,0.2296618259186087,0.8367204196178236,0.1919410702095898,0.7384754475092126,0.7620757397716413,0.08782088991999,0.4185139113912188,0.2400785031327833,0.2042682804878048,0.2404646292143042,0.2630527607264745,0.5248106847607616,0.6550058172505789,3,2
197,197,0.7069611896640097,0.1731803400738067,0.6511049515482549,0.718520921410344,0.6971626303833433,0.3442654713146194,0.0718867708683324,0.0091731347725201,0.2182237834049297,0.0122446199285468,0.2516697406772371,0.6943845444584965,0.0,0.0152301671576125,0.2593711455233614,0.2648531763885694,0.3782860754479317,0.3221082502596362,0.4645841956098209,0.3349161287035435,0.2116653626854493,0.5799361508015662,0.4130247910284117,0.3572846899742373,0.3551123031164748,0.0977209165082944,0.409679739550796,0.6107128385355638,0.2826916174489756,0.6078861534747625,0.2488396708387723,0.4489616697591134,0.3010049359629946,0.5000524288363156,0.584730008068149,0.2638665812800117,0.3695065727778903,0.270613140789216,0.2430075791120818,0.5174398382553306,0.7422719645818439,0.4489916896627958,0.4998933687077261,0.8514435309943379,0.5328562944768196,0.4983868293136263,0.6928374559317934,0.4719395482016798,0.5759242727794749,0.2425185662122811,0.5792301971972007,0.4434130824425889,0.7820964963751926,0.4881012033608295,0.2622670388498759,0.4973321124358666,0.5603050547885724,0.4884213029402194,0.5796468495106425,0.0451647646866301,0.3011824560316841,0.3260884130502032,0.8038397193624471,0.3987988049018668,0.7548781485840406,0.908786655441762,0.2908086692716417,0.48507737283578,0.4276075457196896,0.8516183969492876,0.2961730049235087,0.4827444121611557,0.3767814654825301,0.2681093891782447,0.1310276019349447,0.229665432722367,0.7463507504206481,0.2100563711476771,0.8419868508242297,0.8077908782240657,0.091690421220844,0.2919512151604604,0.0937058459515053,0.3932926829268293,0.3945945943024105,0.3455869316101304,0.4718663080498215,0.7064762619958893,3,2
198,198,0.5762025877148892,0.1619990716930505,0.5507643662385538,0.5549438829370731,0.5880732176096471,0.321656824506984,0.1038609930620652,0.0950738606009287,0.2112938120491264,0.013189732628171,0.2246985537839846,0.6824316313750055,0.0026346199552473,0.0120917098415762,0.2312240551754009,0.2360108844778266,0.2886764852122696,0.2217262079278349,0.3071519537661428,0.2752211480872996,0.1463701454659863,0.4859634519591621,0.4618026624267145,0.357979422369744,0.444165547659295,0.097245621005964,0.4074602872279758,0.6111332379604852,0.3203480371343277,0.6078979441578126,0.1671410245101941,0.3525296808094869,0.2700808470601714,0.4190012037712513,0.62633275686897,0.2614031856680509,0.5246588368974365,0.2691084389647084,0.4044897962428423,0.5076928733897851,0.4926478679288586,0.634633860213605,0.6107359537660105,0.421659419668924,0.415131922153352,0.5837648537466092,0.5227503962792557,0.5903310198166642,0.6305911760123943,0.329822167482919,0.5834632313246786,0.4311608132184116,0.6869113124604223,0.5438087635636911,0.3261484469930755,0.7544690521272425,0.5616033266848595,0.4823800229356902,0.5549748159685476,0.0452701215373902,0.4166802622120586,0.305951685143032,0.770137064641188,0.3967739691056741,0.6339609899281393,0.9149768791295064,0.2051069469704196,0.3457429731401361,0.5601318788184131,0.8497251843090721,0.3810802461569982,0.4825709275682837,0.4147344031821259,0.2890651201627211,0.1911915365435519,0.2296985297451381,0.796940829346948,0.1344341424850124,0.9344262855593932,0.7649383720687943,0.030754725523267,0.4792662353263781,0.092233543283194,0.3932926829268293,0.264864868371074,0.3514473885207369,0.3884221074441012,0.6805701396580792,3,2
199,199,0.7004580160320967,0.1398525827108009,0.6811260354007601,0.6899938659708645,0.684047933767889,0.2540629405375683,0.1087831731223419,0.0962738954439558,0.2026494956876355,0.0172232974067485,0.3346283686688287,0.6145517456096655,0.0439341302925886,0.0936769234121233,0.3473917473887459,0.3519535078149326,0.4199260042469022,0.3702699289312205,0.4539301778936157,0.3844540262515983,0.3054673384311709,0.5646667044934074,0.3864128806173784,0.3570027070077282,0.3544012492665354,0.0976242290295643,0.4189977484580353,0.6105584172507594,0.2745530401428553,0.6079099173948467,0.2188152209687707,0.4054520230036478,0.2698435497897913,0.28479498968038,0.5492357782944772,0.2634792669600239,0.4608038002801012,0.2693602492846293,0.3217815946958284,0.5111155723927212,0.7251975261044907,0.4718682265926143,0.5195585172222464,0.8726417033278923,0.4676170195825597,0.5426025838837008,0.6851480829199723,0.4812280331645281,0.5896522973908616,0.3269835482580232,0.5613186362455933,0.4618152408982083,0.7733313209958901,0.508696298941423,0.2284314237120012,0.4253886155136185,0.5409426990256827,0.5077677181731539,0.5820490465342822,0.0451025562150849,0.3375199155778047,0.3550358017644913,0.8765489431936448,0.3965940970142951,0.7943569730582595,0.905696854578956,0.4250044226983551,0.4698640577434863,0.3753303333128759,0.8522992355268657,0.2855416090329578,0.4827070445885486,0.3151726642468503,0.2754317901445003,0.1230236782000789,0.229725936394948,0.7430192127390931,0.2427300336650262,0.7730436549509518,0.3730161749380928,0.118108523352397,0.4399974085630707,0.1665234654459622,0.2520325,0.0407701211227092,0.2006393139412718,0.3856356402578065,0.7561681258649654,3,2
200,200,0.4433659515610751,0.2471946546467963,0.4653795485871174,0.4613453544651875,0.4279378574314196,0.1597745804368664,0.0882135639184016,0.0262283905700361,0.2322661561116155,0.0418540256547625,0.0467302173846557,0.6974537255249856,0.0238179184657062,0.0051177460243235,0.0456228485439351,0.0455994057869272,0.0867067930874984,0.0766727913487779,0.0802654341899396,0.0763872878765277,0.0189236093757207,0.4581778781031332,0.5689867125446412,0.3556515976207348,0.6042853931187842,0.1000824164952048,0.4805345521268735,0.6097339211863508,0.4393551993537672,0.6078744984848488,0.2472807012922237,0.6163836652589954,0.4097308899145004,0.5450141905175873,0.6192624103961342,0.2620173205054777,0.5428933204921091,0.2690406700738993,0.6351090101263205,0.5047508047268112,0.1512235859581739,0.5990860119744937,0.6775906638901478,0.3630723196042946,0.3254759975540693,0.6578647502104611,0.2236754940136691,0.4987551110625815,0.5408678357314209,0.1754712205352751,0.4270698975741596,0.5710308876276022,0.4005858646056142,0.3675252528903119,0.4274994077788508,0.5102441449239572,0.3988423159082723,0.6262672388412409,0.3538521515519,0.0458052417561245,0.6174149492415297,0.2940874145169636,0.7844346938253712,0.3963547347922268,0.586079337781992,0.91700952881962,0.0307263732077546,0.3165616086094315,0.6901347227210239,0.8492933110027069,0.608067930582899,0.477655065256605,0.5026414217675582,0.279327540020658,0.4110511464382639,0.2295598786018201,0.7254801901381335,0.2170073597339982,0.836737905765063,0.5629644228483872,0.0203088691307255,0.6418293258158566,0.2884326972963202,0.1189024390243902,0.0974473349971532,0.2006393139412718,0.519828307199001,0.3507716696308631,4,1
201,201,0.5918038581373767,0.1616198626658736,0.539810651925439,0.5803106742142671,0.5999133219649949,0.3695206521868585,0.0723859271692705,0.0166376837087904,0.2088380050658269,0.008269385188597,0.1085308286141796,0.6893253350991008,0.0303397356210522,0.0220934294494301,0.1043020459166506,0.1050153849549318,0.197856144825246,0.2097342329663513,0.1594768104052627,0.1234892807821183,0.0647229961663681,0.5018748609526061,0.5405341423086821,0.3556734271243453,0.4948560432378431,0.0971011236033072,0.3684525418765083,0.6084156329531073,0.3469218251412855,0.607937524469221,0.1216379585961112,0.3100697076430417,0.3498639645458703,0.4826432927913283,0.6846506803228977,0.2615227832734719,0.4753253509365083,0.2694764940157063,0.465014433289497,0.5070934719455352,0.4867444470676543,0.6619720856030047,0.5915349517691063,0.3620510206811284,0.4087573377280182,0.6025912557730814,0.5219915995791349,0.7315354548991463,0.4437294045811944,0.2936970316680217,0.5331793594066296,0.489811314979012,0.6549119382914657,0.6439051118837827,0.3558537655013219,0.5899064009276365,0.5045505792536991,0.5480531125799364,0.3950466075915336,0.0455965495676877,0.590583645386507,0.293914934252701,0.7939974724728256,0.3988110640767338,0.6449535273606788,0.9157060924083276,0.0929179952313877,0.3782480044751866,0.5855589552628363,0.8502380209017742,0.5005644981553126,0.4824315331405548,0.3711749639121947,0.270226494748058,0.2648272357118376,0.2297383589542586,0.7366206605763028,0.2161566738759573,0.9146663820311052,0.7183078431862486,0.0376349652052838,0.4283099587223592,0.1938358307870143,0.2195121951219512,0.201866140641413,0.3416799681502806,0.4664586372332908,0.5398932284920259,4,1
202,202,0.5746705341349273,0.2413849587815116,0.5483327279934915,0.6055584744302452,0.5788002522265258,0.3070591988824063,0.0887020470890951,0.0234105761720358,0.2142881298613459,0.0139125350531542,0.125834662472956,0.6420336540349264,0.0350577239716759,0.0359155332200835,0.1167573337792795,0.1174293517420216,0.200857485847466,0.188589020986395,0.2028023211279189,0.1978816660770173,0.0736599854171728,0.4870436588831325,0.5280766152772245,0.3564675489793353,0.522301192563752,0.0952059262871942,0.3865433222269825,0.6010360671716302,0.3264435883318888,0.6079178032170359,0.2678614955296471,0.5861546700627065,0.302993978461917,0.3331676869652609,0.6264033908423237,0.2638132683684894,0.5056800817426506,0.2691579691953936,0.4723494625936674,0.5070959829942284,0.3431598166651837,0.7810745501484598,0.5808437189447445,0.460363382035716,0.3758267344119184,0.6166682278565639,0.461653094016756,0.7385392723606669,0.4911195723593706,0.2719615238161789,0.5694765406286555,0.447892598546755,0.606558855393085,0.6325726141335384,0.3710698802980199,0.566066989245401,0.5403602097323712,0.5085413222340146,0.4253011951982423,0.0456935819999848,0.5387876580665898,0.3015301607375784,0.8243241809752866,0.3966854587219957,0.610654152531763,0.9157286862845684,0.104385884589036,0.353175475113321,0.592436942516558,0.8499223760566975,0.4365807023184318,0.4824692202673609,0.3917768619785005,0.2199992494972203,0.2273031099253712,0.2297100688889543,0.6924645248259499,0.2407169326428609,0.8883174069042222,0.6433891778414907,0.0205407818165476,0.5224391241843946,0.1014617439920736,0.3658536585365853,0.2378378506939378,0.3338661232764033,0.4034677513806257,0.5435695344525054,4,1
203,203,0.607308695058629,0.313070060300218,0.5989586331866895,0.6549153809842224,0.6123156514843687,0.272848166229722,0.1662989050258263,0.1354388855842845,0.1943035288534025,0.0197688137584076,0.1116993036773838,0.6750522653358714,0.0231961433508027,0.0134152485168643,0.1137081729963878,0.1150253048235133,0.192285297938499,0.144208397310562,0.1652891085082404,0.1374852447368345,0.0626583224260274,0.5777106125650685,0.4347732248432052,0.3597338613119235,0.4831595120193713,0.0968833968304364,0.3033361090486444,0.6091056244796592,0.2169518108999726,0.6079831957226245,0.1331707621160063,0.609083475738879,0.1445990691834798,0.4804151278266079,0.6653481146031173,0.2625897464793444,0.3840849205764483,0.2711449631202695,0.3994823918782456,0.5124262110630857,0.3853307433991811,0.7161350762669244,0.5779454262120324,0.4980752362357843,0.3661621811790261,0.6210204228980067,0.4757304428078541,0.7079704059272954,0.5197488680630049,0.2225937525599598,0.5397861497992344,0.4767102489932786,0.6270041448028749,0.5555805163055444,0.3985989482871424,0.752312851800758,0.5155922709969072,0.5288218179332652,0.4748531049610291,0.0455569841171266,0.4592994476899462,0.3366505681211598,0.8915336318385143,0.396251204303606,0.6790477845814019,0.9123351888855236,0.0928970495311058,0.4218740596714303,0.5307036010716185,0.8509126286798325,0.4151497303838586,0.4825672624755678,0.3335890808093251,0.2737680536205121,0.1290895878887358,0.2297578341515953,0.7617008217295234,0.1699830990831333,0.9626477215375748,0.6122829357476758,0.0176397596276815,0.411769384978916,0.2776274486798941,0.163109743902439,0.1745494256513202,0.2440064090914648,0.4657716438762623,0.5331065410673802,4,1
204,204,0.7712024945137957,0.202228446896274,0.7529496455989667,0.7641985817596498,0.7650533056008652,0.2764332889667871,0.0528819212242641,0.0123040041174866,0.2080666445040052,0.0,0.1815641230281156,0.5754899659105136,0.0294872271609509,0.0656600172057639,0.1963568053057116,0.1988833780795848,0.2649716539363845,0.2253049708711465,0.2059912304102217,0.1371661316105049,0.1291818321912245,0.5221039779107434,0.3655360989384842,0.3630179638214553,0.3522450614581038,0.0977069668278975,0.3327684675251123,0.6090386967672512,0.2454139744848443,0.6079581483413696,0.2321856089799463,0.5429221275439898,0.3223399380474353,0.4798149949444258,0.6970353796825969,0.2651861772280467,0.3983563743893459,0.2703093029511054,0.2673909268186006,0.5183158321470213,0.7830792934706037,0.4774912449979886,0.3086364002334921,0.5626049106149033,0.4923454123553363,0.5296033719121557,0.7945124758331754,0.4276559344511855,0.6641307879494849,0.3350572484456846,0.6070478090088756,0.4190626399102353,0.7825948597097256,0.4685457509956924,0.5142361987474517,0.4242225748871329,0.5835205340031315,0.4740110763602146,0.5249562531579397,0.0452130083864934,0.4289135144903007,0.2743756134994347,0.8735902916246632,0.3995182069067619,0.6220741506780914,0.9175249998821492,0.1656588208068181,0.4981992685970952,0.4239227390916921,0.8516284303315858,0.2983564979568907,0.4827591171730499,0.2973035488698979,0.2758981254356154,0.1515277390673776,0.2297496642314891,0.8330821219786363,0.1138245948246809,0.8619420865349693,0.6889912920540306,0.0697908109787207,0.4626550206751975,0.0888933366977997,0.4237804634146341,0.3837838045288543,0.3455869316101304,0.4424114864863715,0.6348676972605687,4,2
205,205,0.8013790960399018,0.1161373102499841,0.7882172106193267,0.811228268059549,0.75815226487838,0.1884930033569313,0.0676918713633721,0.0117587599941755,0.2150455680100736,0.0138291458309772,0.199017792973856,0.5998288473285823,0.0429844926498542,0.0250472143183822,0.1906907636932418,0.1923083284187008,0.2488007930174546,0.2348996771550576,0.2699828162091334,0.2067076794533745,0.1879491282020364,0.5695845707454618,0.3736897560734847,0.3605564058910789,0.3802938046160288,0.0976535650682016,0.2323828454905171,0.6092940344216903,0.2411065900044934,0.6079538315439665,0.1509280469566096,0.502022135913063,0.3122498903249169,0.3274588159011532,0.7627546423729631,0.2585964560785651,0.5371120555878068,0.2691806621758527,0.4111699488672091,0.510720742133144,0.6493274245555678,0.5536913640242811,0.3726020605857093,0.4461924521176909,0.4133554184442571,0.5903075034196048,0.6961871098852896,0.6133307325264471,0.69722032661675,0.2609970134120495,0.5593619812999546,0.4648259140940981,0.7378320066327473,0.5165414886428669,0.4704211699301417,0.4921519229258421,0.5383720893853903,0.5157097915801129,0.500387424401242,0.0453092282603587,0.4687734251314223,0.3501200948575577,0.6368877561142969,0.4082595748779801,0.553178007873909,0.9165639053523184,0.2613306901247323,0.4700904730813345,0.3877920875613233,0.8528857131844191,0.3300935052097227,0.4827550096405232,0.2029311381766859,0.2767020719772716,0.1247115425327479,0.229757903527138,0.7587691257892901,0.2290641462178552,0.6876847303304281,0.4949539010676284,0.0562776466378268,0.3478567898505749,0.2487066764982587,0.1905487804878049,0.1172798614745871,0.1971230819899023,0.4928094340647247,0.6811168852522931,4,2
206,206,0.8289193457132401,0.1909505080949444,0.8233513527636535,0.845690022642109,0.798149345479516,0.2002232591918652,0.1115715033904614,0.0536416261346183,0.2281885364907367,0.0423552256608827,0.3359689639442828,0.5603975111739635,0.0354348977527977,0.1900760277944213,0.3648610005491943,0.3702613622312135,0.5033413110626896,0.3193988705506959,0.306032910316137,0.2551478554106693,0.3434360452974426,0.4931509226507499,0.2601207646015702,0.3987976121981381,0.2793081439823497,0.0977555353381257,0.2658523877781811,0.6092137980531123,0.1665028227846212,0.6079878109513349,0.1630879341875709,0.4367436507221551,0.2484084753716294,0.3642926782964505,0.6997024452832097,0.2637401977730672,0.3870662955806961,0.2710372173698393,0.2513245447441369,0.5199720987226643,0.8814788536682574,0.3839399142135694,0.1724852895156371,0.8747524990476839,0.5773622374136762,0.4565523831122225,0.876112240658047,0.3457350548130651,0.5021682252891315,0.338374564941671,0.6398351117392749,0.391775869771032,0.8683427858975126,0.3838335569927197,0.3506584538593016,0.4309949947518188,0.6203148718943441,0.4409411465907488,0.599040259968138,0.0451911637354811,0.3087986329036417,0.3948851909592131,0.6530738802866767,0.4016740332592783,0.4170112176930318,0.9181411644025894,0.4405425250100506,0.4328129786396628,0.2664709518773617,0.8672365761707935,0.1953801053527771,0.4827996247423183,0.2401524382279871,0.2764778274399469,0.0876641736332843,0.2297767594494023,0.7857852915585094,0.1388520493000444,0.8876677221216537,0.5253237412808791,0.0338282621787808,0.5321380619204454,0.1665234654459622,0.2967479573170731,0.0972305414719211,0.2396110971756933,0.4676526672237799,0.7922973164603201,4,2
